#  x     x-floor(x+0.5)     xsum
  0.82750  -0.17250  -0.15721
  0.82850  -0.17150  -0.15699
  0.82950  -0.17050  -0.15681
  0.83050  -0.16950  -0.15668
  0.83150  -0.16850  -0.15660
  0.83250  -0.16750  -0.15655
  0.83350  -0.16650  -0.15654
  0.83450  -0.16550  -0.15656
  0.83550  -0.16450  -0.15661
  0.83650  -0.16350  -0.15668
  0.83750  -0.16250  -0.15678
  0.83850  -0.16150  -0.15689
  0.83950  -0.16050  -0.15701
  0.84050  -0.15950  -0.15714
  0.84150  -0.15850  -0.15728
  0.84250  -0.15750  -0.15742
  0.84350  -0.15650  -0.15755
  0.84450  -0.15550  -0.15768
  0.84550  -0.15450  -0.15779
  0.84650  -0.15350  -0.15789
  0.84750  -0.15250  -0.15797
  0.84850  -0.15150  -0.15803
  0.84950  -0.15050  -0.15806
  0.85050  -0.14950  -0.15806
  0.85150  -0.14850  -0.15802
  0.85250  -0.14750  -0.15795
  0.85350  -0.14650  -0.15784
  0.85450  -0.14550  -0.15769
  0.85550  -0.14450  -0.15748
  0.85650  -0.14350  -0.15724
  0.85750  -0.14250  -0.15694
  0.85850  -0.14150  -0.15658
  0.85950  -0.14050  -0.15617
  0.86050  -0.13950  -0.15570
  0.86150  -0.13850  -0.15518
  0.86250  -0.13750  -0.15459
  0.86350  -0.13650  -0.15394
  0.86450  -0.13550  -0.15322
  0.86550  -0.13450  -0.15245
  0.86650  -0.13350  -0.15160
  0.86750  -0.13250  -0.15070
  0.86850  -0.13150  -0.14973
  0.86950  -0.13050  -0.14869
  0.87050  -0.12950  -0.14758
  0.87150  -0.12850  -0.14642
  0.87250  -0.12750  -0.14519
  0.87350  -0.12650  -0.14389
  0.87450  -0.12550  -0.14254
  0.87550  -0.12450  -0.14113
  0.87650  -0.12350  -0.13965
  0.87750  -0.12250  -0.13813
  0.87850  -0.12150  -0.13654
  0.87950  -0.12050  -0.13491
  0.88050  -0.11950  -0.13322
  0.88150  -0.11850  -0.13149
  0.88250  -0.11750  -0.12971
  0.88350  -0.11650  -0.12789
  0.88450  -0.11550  -0.12603
  0.88550  -0.11450  -0.12414
  0.88650  -0.11350  -0.12221
  0.88750  -0.11250  -0.12026
  0.88850  -0.11150  -0.11828
  0.88950  -0.11050  -0.11628
  0.89050  -0.10950  -0.11426
  0.89150  -0.10850  -0.11222
  0.89250  -0.10750  -0.11018
  0.89350  -0.10650  -0.10812
  0.89450  -0.10550  -0.10607
  0.89550  -0.10450  -0.10401
  0.89650  -0.10350  -0.10196
  0.89750  -0.10250  -0.09991
  0.89850  -0.10150  -0.09788
  0.89950  -0.10050  -0.09586
  0.90050  -0.09950  -0.09386
  0.90150  -0.09850  -0.09188
  0.90250  -0.09750  -0.08993
  0.90350  -0.09650  -0.08801
  0.90450  -0.09550  -0.08612
  0.90550  -0.09450  -0.08426
  0.90650  -0.09350  -0.08244
  0.90750  -0.09250  -0.08067
  0.90850  -0.09150  -0.07893
  0.90950  -0.09050  -0.07725
  0.91050  -0.08950  -0.07561
  0.91150  -0.08850  -0.07402
  0.91250  -0.08750  -0.07249
  0.91350  -0.08650  -0.07100
  0.91450  -0.08550  -0.06958
  0.91550  -0.08450  -0.06821
  0.91650  -0.08350  -0.06691
  0.91750  -0.08250  -0.06566
  0.91850  -0.08150  -0.06447
  0.91950  -0.08050  -0.06335
  0.92050  -0.07950  -0.06228
  0.92150  -0.07850  -0.06128
  0.92250  -0.07750  -0.06034
  0.92350  -0.07650  -0.05945
  0.92450  -0.07550  -0.05864
  0.92550  -0.07450  -0.05788
  0.92650  -0.07350  -0.05717
  0.92750  -0.07250  -0.05653
  0.92850  -0.07150  -0.05594
  0.92950  -0.07050  -0.05541
  0.93050  -0.06950  -0.05493
  0.93150  -0.06850  -0.05451
  0.93250  -0.06750  -0.05413
  0.93350  -0.06650  -0.05380
  0.93450  -0.06550  -0.05351
  0.93550  -0.06450  -0.05327
  0.93650  -0.06350  -0.05306
  0.93750  -0.06250  -0.05289
  0.93850  -0.06150  -0.05276
  0.93950  -0.06050  -0.05265
  0.94050  -0.05950  -0.05257
  0.94150  -0.05850  -0.05252
  0.94250  -0.05750  -0.05248
  0.94350  -0.05650  -0.05246
  0.94450  -0.05550  -0.05246
  0.94550  -0.05450  -0.05246
  0.94650  -0.05350  -0.05247
  0.94750  -0.05250  -0.05249
  0.94850  -0.05150  -0.05250
  0.94950  -0.05050  -0.05251
  0.95050  -0.04950  -0.05251
  0.95150  -0.04850  -0.05249
  0.95250  -0.04750  -0.05247
  0.95350  -0.04650  -0.05242
  0.95450  -0.04550  -0.05235
  0.95550  -0.04450  -0.05226
  0.95650  -0.04350  -0.05214
  0.95750  -0.04250  -0.05199
  0.95850  -0.04150  -0.05180
  0.95950  -0.04050  -0.05157
  0.96050  -0.03950  -0.05131
  0.96150  -0.03850  -0.05100
  0.96250  -0.03750  -0.05065
  0.96350  -0.03650  -0.05025
  0.96450  -0.03550  -0.04980
  0.96550  -0.03450  -0.04929
  0.96650  -0.03350  -0.04874
  0.96750  -0.03250  -0.04813
  0.96850  -0.03150  -0.04746
  0.96950  -0.03050  -0.04674
  0.97050  -0.02950  -0.04596
  0.97150  -0.02850  -0.04512
  0.97250  -0.02750  -0.04422
  0.97350  -0.02650  -0.04326
  0.97450  -0.02550  -0.04224
  0.97550  -0.02450  -0.04117
  0.97650  -0.02350  -0.04003
  0.97750  -0.02250  -0.03883
  0.97850  -0.02150  -0.03757
  0.97950  -0.02050  -0.03626
  0.98050  -0.01950  -0.03489
  0.98150  -0.01850  -0.03347
  0.98250  -0.01750  -0.03199
  0.98350  -0.01650  -0.03046
  0.98450  -0.01550  -0.02889
  0.98550  -0.01450  -0.02726
  0.98650  -0.01350  -0.02559
  0.98750  -0.01250  -0.02387
  0.98850  -0.01150  -0.02212
  0.98950  -0.01050  -0.02033
  0.99050  -0.00950  -0.01850
  0.99150  -0.00850  -0.01664
  0.99250  -0.00750  -0.01475
  0.99350  -0.00650  -0.01284
  0.99450  -0.00550  -0.01090
  0.99550  -0.00450  -0.00895
  0.99650  -0.00350  -0.00697
  0.99750  -0.00250  -0.00499
  0.99850  -0.00150  -0.00300
  0.99950  -0.00050  -0.00100
  1.00050   0.00050   0.00100
  1.00150   0.00150   0.00300
  1.00250   0.00250   0.00499
  1.00350   0.00350   0.00697
  1.00450   0.00450   0.00895
  1.00550   0.00550   0.01090
  1.00650   0.00650   0.01284
  1.00750   0.00750   0.01475
  1.00850   0.00850   0.01664
  1.00950   0.00950   0.01850
  1.01050   0.01050   0.02033
  1.01150   0.01150   0.02212
  1.01250   0.01250   0.02387
  1.01350   0.01350   0.02559
  1.01450   0.01450   0.02726
  1.01550   0.01550   0.02889
  1.01650   0.01650   0.03046
  1.01750   0.01750   0.03199
  1.01850   0.01850   0.03347
  1.01950   0.01950   0.03489
  1.02050   0.02050   0.03626
  1.02150   0.02150   0.03757
  1.02250   0.02250   0.03883
  1.02350   0.02350   0.04003
  1.02450   0.02450   0.04117
  1.02550   0.02550   0.04224
  1.02650   0.02650   0.04326
  1.02750   0.02750   0.04422
  1.02850   0.02850   0.04512
  1.02950   0.02950   0.04596
  1.03050   0.03050   0.04674
  1.03150   0.03150   0.04746
  1.03250   0.03250   0.04813
  1.03350   0.03350   0.04874
  1.03450   0.03450   0.04929
  1.03550   0.03550   0.04980
  1.03650   0.03650   0.05025
  1.03750   0.03750   0.05065
  1.03850   0.03850   0.05100
  1.03950   0.03950   0.05131
  1.04050   0.04050   0.05157
  1.04150   0.04150   0.05180
  1.04250   0.04250   0.05199
  1.04350   0.04350   0.05214
  1.04450   0.04450   0.05226
  1.04550   0.04550   0.05235
  1.04650   0.04650   0.05242
  1.04750   0.04750   0.05247
  1.04850   0.04850   0.05249
  1.04950   0.04950   0.05251
  1.05050   0.05050   0.05251
  1.05150   0.05150   0.05250
  1.05250   0.05250   0.05249
  1.05350   0.05350   0.05247
  1.05450   0.05450   0.05246
  1.05550   0.05550   0.05246
  1.05650   0.05650   0.05246
  1.05750   0.05750   0.05248
  1.05850   0.05850   0.05252
  1.05950   0.05950   0.05257
  1.06050   0.06050   0.05265
  1.06150   0.06150   0.05276
  1.06250   0.06250   0.05289
  1.06350   0.06350   0.05306
  1.06450   0.06450   0.05327
  1.06550   0.06550   0.05351
  1.06650   0.06650   0.05380
  1.06750   0.06750   0.05413
  1.06850   0.06850   0.05451
  1.06950   0.06950   0.05493
  1.07050   0.07050   0.05541
  1.07150   0.07150   0.05594
  1.07250   0.07250   0.05653
  1.07350   0.07350   0.05717
  1.07450   0.07450   0.05788
  1.07550   0.07550   0.05864
  1.07650   0.07650   0.05945
  1.07750   0.07750   0.06034
  1.07850   0.07850   0.06128
  1.07950   0.07950   0.06228
  1.08050   0.08050   0.06335
  1.08150   0.08150   0.06447
  1.08250   0.08250   0.06566
  1.08350   0.08350   0.06691
  1.08450   0.08450   0.06821
  1.08550   0.08550   0.06958
  1.08650   0.08650   0.07100
  1.08750   0.08750   0.07249
  1.08850   0.08850   0.07402
  1.08950   0.08950   0.07561
  1.09050   0.09050   0.07725
  1.09150   0.09150   0.07893
  1.09250   0.09250   0.08067
  1.09350   0.09350   0.08244
  1.09450   0.09450   0.08426
  1.09550   0.09550   0.08612
  1.09650   0.09650   0.08801
  1.09750   0.09750   0.08993
  1.09850   0.09850   0.09188
  1.09950   0.09950   0.09386
  1.10050   0.10050   0.09586
  1.10150   0.10150   0.09788
  1.10250   0.10250   0.09991
  1.10350   0.10350   0.10196
  1.10450   0.10450   0.10401
  1.10550   0.10550   0.10607
  1.10650   0.10650   0.10812
  1.10750   0.10750   0.11018
  1.10850   0.10850   0.11222
  1.10950   0.10950   0.11426
  1.11050   0.11050   0.11628
  1.11150   0.11150   0.11828
  1.11250   0.11250   0.12026
  1.11350   0.11350   0.12221
  1.11450   0.11450   0.12414
  1.11550   0.11550   0.12603
  1.11650   0.11650   0.12789
  1.11750   0.11750   0.12971
  1.11850   0.11850   0.13149
  1.11950   0.11950   0.13322
  1.12050   0.12050   0.13491
  1.12150   0.12150   0.13654
  1.12250   0.12250   0.13813
  1.12350   0.12350   0.13965
  1.12450   0.12450   0.14113
  1.12550   0.12550   0.14254
  1.12650   0.12650   0.14389
  1.12750   0.12750   0.14519
  1.12850   0.12850   0.14642
  1.12950   0.12950   0.14758
  1.13050   0.13050   0.14869
  1.13150   0.13150   0.14973
  1.13250   0.13250   0.15070
  1.13350   0.13350   0.15160
  1.13450   0.13450   0.15245
  1.13550   0.13550   0.15322
  1.13650   0.13650   0.15394
  1.13750   0.13750   0.15459
  1.13850   0.13850   0.15518
  1.13950   0.13950   0.15570
  1.14050   0.14050   0.15617
  1.14150   0.14150   0.15658
  1.14250   0.14250   0.15694
  1.14350   0.14350   0.15724
  1.14450   0.14450   0.15748
  1.14550   0.14550   0.15769
  1.14650   0.14650   0.15784
  1.14750   0.14750   0.15795
  1.14850   0.14850   0.15802
  1.14950   0.14950   0.15806
  1.15050   0.15050   0.15806
  1.15150   0.15150   0.15803
  1.15250   0.15250   0.15797
  1.15350   0.15350   0.15789
  1.15450   0.15450   0.15779
  1.15550   0.15550   0.15768
  1.15650   0.15650   0.15755
  1.15750   0.15750   0.15742
  1.15850   0.15850   0.15728
  1.15950   0.15950   0.15714
  1.16050   0.16050   0.15701
  1.16150   0.16150   0.15689
  1.16250   0.16250   0.15678
  1.16350   0.16350   0.15668
  1.16450   0.16450   0.15661
  1.16550   0.16550   0.15656
  1.16650   0.16650   0.15654
  1.16750   0.16750   0.15655
  1.16850   0.16850   0.15660
  1.16950   0.16950   0.15668
  1.17050   0.17050   0.15681
  1.17150   0.17150   0.15699
  1.17250   0.17250   0.15721
  1.17350   0.17350   0.15748
  1.17450   0.17450   0.15781
  1.17550   0.17550   0.15820
  1.17650   0.17650   0.15865
  1.17750   0.17750   0.15916
  1.17850   0.17850   0.15973
  1.17950   0.17950   0.16037
  1.18050   0.18050   0.16107
  1.18150   0.18150   0.16185
  1.18250   0.18250   0.16269
  1.18350   0.18350   0.16361
  1.18450   0.18450   0.16459
  1.18550   0.18550   0.16565
  1.18650   0.18650   0.16678
  1.18750   0.18750   0.16797
  1.18850   0.18850   0.16924
  1.18950   0.18950   0.17058
  1.19050   0.19050   0.17199
  1.19150   0.19150   0.17347
  1.19250   0.19250   0.17502
  1.19350   0.19350   0.17663
  1.19450   0.19450   0.17830
  1.19550   0.19550   0.18003
  1.19650   0.19650   0.18182
  1.19750   0.19750   0.18367
  1.19850   0.19850   0.18558
  1.19950   0.19950   0.18753
  1.20050   0.20050   0.18953
  1.20150   0.20150   0.19157
  1.20250   0.20250   0.19366
  1.20350   0.20350   0.19578
  1.20450   0.20450   0.19793
  1.20550   0.20550   0.20011
  1.20650   0.20650   0.20232
  1.20750   0.20750   0.20455
  1.20850   0.20850   0.20679
  1.20950   0.20950   0.20905
  1.21050   0.21050   0.21132
  1.21150   0.21150   0.21358
  1.21250   0.21250   0.21585
  1.21350   0.21350   0.21811
  1.21450   0.21450   0.22036
  1.21550   0.21550   0.22260
  1.21650   0.21650   0.22482
  1.21750   0.21750   0.22701
  1.21850   0.21850   0.22917
  1.21950   0.21950   0.23130
  1.22050   0.22050   0.23340
  1.22150   0.22150   0.23546
  1.22250   0.22250   0.23747
  1.22350   0.22350   0.23943
  1.22450   0.22450   0.24134
  1.22550   0.22550   0.24319
  1.22650   0.22650   0.24499
  1.22750   0.22750   0.24672
  1.22850   0.22850   0.24839
  1.22950   0.22950   0.24999
  1.23050   0.23050   0.25152
  1.23150   0.23150   0.25297
  1.23250   0.23250   0.25435
  1.23350   0.23350   0.25566
  1.23450   0.23450   0.25689
  1.23550   0.23550   0.25804
  1.23650   0.23650   0.25910
  1.23750   0.23750   0.26009
  1.23850   0.23850   0.26100
  1.23950   0.23950   0.26182
  1.24050   0.24050   0.26256
  1.24150   0.24150   0.26323
  1.24250   0.24250   0.26381
  1.24350   0.24350   0.26431
  1.24450   0.24450   0.26474
  1.24550   0.24550   0.26508
  1.24650   0.24650   0.26536
  1.24750   0.24750   0.26556
  1.24850   0.24850   0.26569
  1.24950   0.24950   0.26576
  1.25050   0.25050   0.26576
  1.25150   0.25150   0.26569
  1.25250   0.25250   0.26558
  1.25350   0.25350   0.26540
  1.25450   0.25450   0.26518
  1.25550   0.25550   0.26491
  1.25650   0.25650   0.26460
  1.25750   0.25750   0.26425
  1.25850   0.25850   0.26387
  1.25950   0.25950   0.26345
  1.26050   0.26050   0.26302
  1.26150   0.26150   0.26257
  1.26250   0.26250   0.26210
  1.26350   0.26350   0.26162
  1.26450   0.26450   0.26115
  1.26550   0.26550   0.26067
  1.26650   0.26650   0.26020
  1.26750   0.26750   0.25974
  1.26850   0.26850   0.25930
  1.26950   0.26950   0.25889
  1.27050   0.27050   0.25850
  1.27150   0.27150   0.25815
  1.27250   0.27250   0.25783
  1.27350   0.27350   0.25756
  1.27450   0.27450   0.25733
  1.27550   0.27550   0.25716
  1.27650   0.27650   0.25705
  1.27750   0.27750   0.25700
  1.27850   0.27850   0.25701
  1.27950   0.27950   0.25710
  1.28050   0.28050   0.25726
  1.28150   0.28150   0.25750
  1.28250   0.28250   0.25782
  1.28350   0.28350   0.25822
  1.28450   0.28450   0.25871
  1.28550   0.28550   0.25928
  1.28650   0.28650   0.25995
  1.28750   0.28750   0.26072
  1.28850   0.28850   0.26157
  1.28950   0.28950   0.26253
  1.29050   0.29050   0.26358
  1.29150   0.29150   0.26473
  1.29250   0.29250   0.26598
  1.29350   0.29350   0.26732
  1.29450   0.29450   0.26876
  1.29550   0.29550   0.27030
  1.29650   0.29650   0.27194
  1.29750   0.29750   0.27367
  1.29850   0.29850   0.27549
  1.29950   0.29950   0.27740
  1.30050   0.30050   0.27940
  1.30150   0.30150   0.28149
  1.30250   0.30250   0.28365
  1.30350   0.30350   0.28590
  1.30450   0.30450   0.28822
  1.30550   0.30550   0.29061
  1.30650   0.30650   0.29307
  1.30750   0.30750   0.29558
  1.30850   0.30850   0.29816
  1.30950   0.30950   0.30079
  1.31050   0.31050   0.30346
  1.31150   0.31150   0.30618
  1.31250   0.31250   0.30892
  1.31350   0.31350   0.31170
  1.31450   0.31450   0.31451
  1.31550   0.31550   0.31733
  1.31650   0.31650   0.32015
  1.31750   0.31750   0.32299
  1.31850   0.31850   0.32582
  1.31950   0.31950   0.32864
  1.32050   0.32050   0.33145
  1.32150   0.32150   0.33424
  1.32250   0.32250   0.33699
  1.32350   0.32350   0.33971
  1.32450   0.32450   0.34239
  1.32550   0.32550   0.34503
  1.32650   0.32650   0.34760
  1.32750   0.32750   0.35012
  1.32850   0.32850   0.35257
  1.32950   0.32950   0.35495
  1.33050   0.33050   0.35724
  1.33150   0.33150   0.35946
  1.33250   0.33250   0.36159
  1.33350   0.33350   0.36362
  1.33450   0.33450   0.36555
  1.33550   0.33550   0.36738
  1.33650   0.33650   0.36911
  1.33750   0.33750   0.37072
  1.33850   0.33850   0.37222
  1.33950   0.33950   0.37360
  1.34050   0.34050   0.37486
  1.34150   0.34150   0.37599
  1.34250   0.34250   0.37701
  1.34350   0.34350   0.37789
  1.34450   0.34450   0.37865
  1.34550   0.34550   0.37929
  1.34650   0.34650   0.37979
  1.34750   0.34750   0.38017
  1.34850   0.34850   0.38042
  1.34950   0.34950   0.38054
  1.35050   0.35050   0.38054
  1.35150   0.35150   0.38042
  1.35250   0.35250   0.38018
  1.35350   0.35350   0.37982
  1.35450   0.35450   0.37935
  1.35550   0.35550   0.37877
  1.35650   0.35650   0.37808
  1.35750   0.35750   0.37729
  1.35850   0.35850   0.37641
  1.35950   0.35950   0.37543
  1.36050   0.36050   0.37438
  1.36150   0.36150   0.37324
  1.36250   0.36250   0.37203
  1.36350   0.36350   0.37076
  1.36450   0.36450   0.36943
  1.36550   0.36550   0.36805
  1.36650   0.36650   0.36663
  1.36750   0.36750   0.36518
  1.36850   0.36850   0.36370
  1.36950   0.36950   0.36220
  1.37050   0.37050   0.36069
  1.37150   0.37150   0.35919
  1.37250   0.37250   0.35769
  1.37350   0.37350   0.35621
  1.37450   0.37450   0.35476
  1.37550   0.37550   0.35335
  1.37650   0.37650   0.35198
  1.37750   0.37750   0.35067
  1.37850   0.37850   0.34942
  1.37950   0.37950   0.34824
  1.38050   0.38050   0.34715
  1.38150   0.38150   0.34615
  1.38250   0.38250   0.34525
  1.38350   0.38350   0.34445
  1.38450   0.38450   0.34377
  1.38550   0.38550   0.34322
  1.38650   0.38650   0.34280
  1.38750   0.38750   0.34252
  1.38850   0.38850   0.34238
  1.38950   0.38950   0.34240
  1.39050   0.39050   0.34258
  1.39150   0.39150   0.34292
  1.39250   0.39250   0.34343
  1.39350   0.39350   0.34412
  1.39450   0.39450   0.34498
  1.39550   0.39550   0.34603
  1.39650   0.39650   0.34727
  1.39750   0.39750   0.34869
  1.39850   0.39850   0.35031
  1.39950   0.39950   0.35211
  1.40050   0.40050   0.35411
  1.40150   0.40150   0.35631
  1.40250   0.40250   0.35869
  1.40350   0.40350   0.36127
  1.40450   0.40450   0.36404
  1.40550   0.40550   0.36699
  1.40650   0.40650   0.37013
  1.40750   0.40750   0.37345
  1.40850   0.40850   0.37695
  1.40950   0.40950   0.38062
  1.41050   0.41050   0.38445
  1.41150   0.41150   0.38844
  1.41250   0.41250   0.39258
  1.41350   0.41350   0.39686
  1.41450   0.41450   0.40128
  1.41550   0.41550   0.40583
  1.41650   0.41650   0.41049
  1.41750   0.41750   0.41525
  1.41850   0.41850   0.42011
  1.41950   0.41950   0.42506
  1.42050   0.42050   0.43007
  1.42150   0.42150   0.43514
  1.42250   0.42250   0.44025
  1.42350   0.42350   0.44540
  1.42450   0.42450   0.45056
  1.42550   0.42550   0.45573
  1.42650   0.42650   0.46088
  1.42750   0.42750   0.46600
  1.42850   0.42850   0.47108
  1.42950   0.42950   0.47610
  1.43050   0.43050   0.48105
  1.43150   0.43150   0.48590
  1.43250   0.43250   0.49065
  1.43350   0.43350   0.49526
  1.43450   0.43450   0.49974
  1.43550   0.43550   0.50406
  1.43650   0.43650   0.50820
  1.43750   0.43750   0.51215
  1.43850   0.43850   0.51589
  1.43950   0.43950   0.51941
  1.44050   0.44050   0.52268
  1.44150   0.44150   0.52569
  1.44250   0.44250   0.52843
  1.44350   0.44350   0.53087
  1.44450   0.44450   0.53302
  1.44550   0.44550   0.53483
  1.44650   0.44650   0.53632
  1.44750   0.44750   0.53745
  1.44850   0.44850   0.53822
  1.44950   0.44950   0.53861
  1.45050   0.45050   0.53861
  1.45150   0.45150   0.53820
  1.45250   0.45250   0.53739
  1.45350   0.45350   0.53614
  1.45450   0.45450   0.53447
  1.45550   0.45550   0.53234
  1.45650   0.45650   0.52977
  1.45750   0.45750   0.52673
  1.45850   0.45850   0.52322
  1.45950   0.45950   0.51924
  1.46050   0.46050   0.51478
  1.46150   0.46150   0.50983
  1.46250   0.46250   0.50440
  1.46350   0.46350   0.49847
  1.46450   0.46450   0.49205
  1.46550   0.46550   0.48513
  1.46650   0.46650   0.47772
  1.46750   0.46750   0.46982
  1.46850   0.46850   0.46142
  1.46950   0.46950   0.45254
  1.47050   0.47050   0.44317
  1.47150   0.47150   0.43332
  1.47250   0.47250   0.42299
  1.47350   0.47350   0.41220
  1.47450   0.47450   0.40094
  1.47550   0.47550   0.38924
  1.47650   0.47650   0.37709
  1.47750   0.47750   0.36451
  1.47850   0.47850   0.35151
  1.47950   0.47950   0.33810
  1.48050   0.48050   0.32429
  1.48150   0.48150   0.31010
  1.48250   0.48250   0.29554
  1.48350   0.48350   0.28063
  1.48450   0.48450   0.26539
  1.48550   0.48550   0.24982
  1.48650   0.48650   0.23395
  1.48750   0.48750   0.21780
  1.48850   0.48850   0.20138
  1.48950   0.48950   0.18471
  1.49050   0.49050   0.16782
  1.49150   0.49150   0.15071
  1.49250   0.49250   0.13343
  1.49350   0.49350   0.11597
  1.49450   0.49450   0.09838
  1.49550   0.49550   0.08066
  1.49650   0.49650   0.06284
  1.49750   0.49750   0.04494
  1.49850   0.49850   0.02699
  1.49950   0.49950   0.00900
  1.50050  -0.49950  -0.00900
  1.50150  -0.49850  -0.02699
  1.50250  -0.49750  -0.04494
  1.50350  -0.49650  -0.06284
  1.50450  -0.49550  -0.08066
  1.50550  -0.49450  -0.09838
  1.50650  -0.49350  -0.11597
  1.50750  -0.49250  -0.13343
  1.50850  -0.49150  -0.15071
  1.50950  -0.49050  -0.16782
  1.51050  -0.48950  -0.18471
  1.51150  -0.48850  -0.20138
  1.51250  -0.48750  -0.21780
  1.51350  -0.48650  -0.23395
  1.51450  -0.48550  -0.24982
  1.51550  -0.48450  -0.26539
  1.51650  -0.48350  -0.28063
  1.51750  -0.48250  -0.29554
  1.51850  -0.48150  -0.31010
  1.51950  -0.48050  -0.32429
  1.52050  -0.47950  -0.33810
  1.52150  -0.47850  -0.35151
  1.52250  -0.47750  -0.36451
  1.52350  -0.47650  -0.37709
  1.52450  -0.47550  -0.38924
  1.52550  -0.47450  -0.40094
  1.52650  -0.47350  -0.41220
  1.52750  -0.47250  -0.42299
  1.52850  -0.47150  -0.43332
  1.52950  -0.47050  -0.44317
  1.53050  -0.46950  -0.45254
  1.53150  -0.46850  -0.46142
  1.53250  -0.46750  -0.46982
  1.53350  -0.46650  -0.47772
  1.53450  -0.46550  -0.48513
  1.53550  -0.46450  -0.49205
  1.53650  -0.46350  -0.49847
  1.53750  -0.46250  -0.50440
  1.53850  -0.46150  -0.50983
  1.53950  -0.46050  -0.51478
  1.54050  -0.45950  -0.51924
  1.54150  -0.45850  -0.52322
  1.54250  -0.45750  -0.52673
  1.54350  -0.45650  -0.52977
  1.54450  -0.45550  -0.53234
  1.54550  -0.45450  -0.53447
  1.54650  -0.45350  -0.53614
  1.54750  -0.45250  -0.53739
  1.54850  -0.45150  -0.53820
  1.54950  -0.45050  -0.53861
  1.55050  -0.44950  -0.53861
  1.55150  -0.44850  -0.53822
  1.55250  -0.44750  -0.53745
  1.55350  -0.44650  -0.53632
  1.55450  -0.44550  -0.53483
  1.55550  -0.44450  -0.53302
  1.55650  -0.44350  -0.53087
  1.55750  -0.44250  -0.52843
  1.55850  -0.44150  -0.52569
  1.55950  -0.44050  -0.52268
  1.56050  -0.43950  -0.51941
  1.56150  -0.43850  -0.51589
  1.56250  -0.43750  -0.51215
  1.56350  -0.43650  -0.50820
  1.56450  -0.43550  -0.50406
  1.56550  -0.43450  -0.49974
  1.56650  -0.43350  -0.49526
  1.56750  -0.43250  -0.49065
  1.56850  -0.43150  -0.48590
  1.56950  -0.43050  -0.48105
  1.57050  -0.42950  -0.47610
  1.57150  -0.42850  -0.47108
  1.57250  -0.42750  -0.46600
  1.57350  -0.42650  -0.46088
  1.57450  -0.42550  -0.45573
  1.57550  -0.42450  -0.45056
  1.57650  -0.42350  -0.44540
  1.57750  -0.42250  -0.44025
  1.57850  -0.42150  -0.43514
  1.57950  -0.42050  -0.43007
  1.58050  -0.41950  -0.42506
  1.58150  -0.41850  -0.42011
  1.58250  -0.41750  -0.41525
  1.58350  -0.41650  -0.41049
  1.58450  -0.41550  -0.40583
  1.58550  -0.41450  -0.40128
  1.58650  -0.41350  -0.39686
  1.58750  -0.41250  -0.39258
  1.58850  -0.41150  -0.38844
  1.58950  -0.41050  -0.38445
  1.59050  -0.40950  -0.38062
  1.59150  -0.40850  -0.37695
  1.59250  -0.40750  -0.37345
  1.59350  -0.40650  -0.37013
  1.59450  -0.40550  -0.36699
  1.59550  -0.40450  -0.36404
  1.59650  -0.40350  -0.36127
  1.59750  -0.40250  -0.35869
  1.59850  -0.40150  -0.35631
  1.59950  -0.40050  -0.35411
  1.60050  -0.39950  -0.35211
  1.60150  -0.39850  -0.35031
  1.60250  -0.39750  -0.34869
  1.60350  -0.39650  -0.34727
  1.60450  -0.39550  -0.34603
  1.60550  -0.39450  -0.34498
  1.60650  -0.39350  -0.34412
  1.60750  -0.39250  -0.34343
  1.60850  -0.39150  -0.34292
  1.60950  -0.39050  -0.34258
  1.61050  -0.38950  -0.34240
  1.61150  -0.38850  -0.34238
  1.61250  -0.38750  -0.34252
  1.61350  -0.38650  -0.34280
  1.61450  -0.38550  -0.34322
  1.61550  -0.38450  -0.34377
  1.61650  -0.38350  -0.34445
  1.61750  -0.38250  -0.34525
  1.61850  -0.38150  -0.34615
  1.61950  -0.38050  -0.34715
  1.62050  -0.37950  -0.34824
  1.62150  -0.37850  -0.34942
  1.62250  -0.37750  -0.35067
  1.62350  -0.37650  -0.35198
  1.62450  -0.37550  -0.35335
  1.62550  -0.37450  -0.35476
  1.62650  -0.37350  -0.35621
  1.62750  -0.37250  -0.35769
  1.62850  -0.37150  -0.35919
  1.62950  -0.37050  -0.36069
  1.63050  -0.36950  -0.36220
  1.63150  -0.36850  -0.36370
  1.63250  -0.36750  -0.36518
  1.63350  -0.36650  -0.36663
  1.63450  -0.36550  -0.36805
  1.63550  -0.36450  -0.36943
  1.63650  -0.36350  -0.37076
  1.63750  -0.36250  -0.37203
  1.63850  -0.36150  -0.37324
  1.63950  -0.36050  -0.37438
  1.64050  -0.35950  -0.37543
  1.64150  -0.35850  -0.37641
  1.64250  -0.35750  -0.37729
  1.64350  -0.35650  -0.37808
  1.64450  -0.35550  -0.37877
  1.64550  -0.35450  -0.37935
  1.64650  -0.35350  -0.37982
  1.64750  -0.35250  -0.38018
  1.64850  -0.35150  -0.38042
  1.64950  -0.35050  -0.38054
  1.65050  -0.34950  -0.38054
  1.65150  -0.34850  -0.38042
  1.65250  -0.34750  -0.38017
  1.65350  -0.34650  -0.37979
  1.65450  -0.34550  -0.37929
  1.65550  -0.34450  -0.37865
  1.65650  -0.34350  -0.37789
  1.65750  -0.34250  -0.37701
  1.65850  -0.34150  -0.37599
