t[s],Relative error in y,vy[m/s],x[m],vx[m/s]
0.9010000000000007,0.01365287295625325,-2.9475362375843592,6.358556627589921,4.69965297040563
0.9020000000000007,0.013689337147651979,-2.957142482390007,6.363256280560326,4.699333596926986
0.9030000000000007,0.013725889138119982,-2.96674789906719,6.367955614157253,4.6990139665449515
0.9040000000000007,0.013762529160312145,-2.976352486106227,6.372654628123798,4.698694078638538
0.9050000000000007,0.013799257447477939,-2.9859562419948658,6.377353322202437,4.6983739325890745
0.9060000000000007,0.013836074233466025,-2.9955591652182965,6.382051696135026,4.698053527780205
0.9070000000000007,0.013872979752726413,-3.0051612542591712,6.386749749662806,4.697732863597883
0.9080000000000007,0.013909974240309132,-3.014762507597619,6.391447482526403,4.697411939430372
0.9090000000000007,0.013947057931869613,-3.0243629237112635,6.3961448944658335,4.697090754668239
0.9100000000000007,0.013984231063669353,-3.033962501075237,6.400841985220501,4.696769308704355
0.9110000000000007,0.014021493872579801,-3.0435612381622015,6.405538754529206,4.696447600933889
0.9120000000000007,0.014058846596081207,-3.0531591334423607,6.41023520213014,4.696125630754307
0.9130000000000007,0.014096289472267275,-3.0627561853834786,6.414931327760895,4.695803397565367
0.9140000000000007,0.014133822739845113,-3.072352392450896,6.41962713115846,4.695480900769119
0.9150000000000007,0.014171446638139603,-3.081947753107546,6.424322612059229,4.695158139769898
0.9160000000000007,0.014209161407092278,-3.0915422658139704,6.429017770198999,4.694835113974324
0.9170000000000007,0.014246967287266795,-3.1011359290283367,6.433712605312973,4.694511822791296
0.9180000000000007,0.014284864519850131,-3.110728741206453,6.438407117135764,4.694188265631992
0.9190000000000007,0.01432285334665179,-3.120320700801785,6.443101305401396,4.693864441909864
0.9200000000000007,0.01436093401010961,-3.1299118062654725,6.447795169843306,4.6935403510406335
0.9210000000000007,0.014399106753291287,-3.139502056046344,6.452488710194347,4.69321599244229
0.9220000000000007,0.014437371819895921,-3.149091448590933,6.457181926186789,4.692891365535087
0.9230000000000007,0.014475729454252333,-3.158679982343496,6.461874817552324,4.692566469741539
0.9240000000000007,0.014514179901327674,-3.1682676557460256,6.466567384022066,4.692241304486419
0.9250000000000007,0.01455272340672592,-3.177854467238267,6.471259625326552,4.691915869196753
0.9260000000000007,0.014591360216693128,-3.187440415257736,6.475951541195749,4.691590163301815
0.9270000000000007,0.014630090578112894,-3.1970254982397304,6.4806431313590505,4.6912641862331315
0.9280000000000007,0.014668914738514983,-3.2066097146173504,6.485334395545284,4.690937937424469
0.9290000000000007,0.014707832946076022,-3.216193062821511,6.490025333482708,4.6906114163118335
0.9300000000000007,0.014746845449621878,-3.2257755412809592,6.49471594489902,4.69028462233347
0.9310000000000007,0.014785952498626673,-3.235357148422288,6.4994062295213535,4.6899575549298556
0.9320000000000007,0.014825154343219633,-3.2449378826699533,6.504096187076283,4.689630213543697
0.9330000000000007,0.014864451234182424,-3.2545177424462888,6.5087858172898265,4.689302597619926
0.9340000000000007,0.014903843422959872,-3.2640967261715215,6.513475119887446,4.688974706605697
0.9350000000000007,0.014943331161647649,-3.273674832263786,6.518164094594052,4.6886465399503825
0.9360000000000007,0.014982914703011288,-3.283252059139142,6.5228527411340025,4.688318097105572
0.9370000000000007,0.015022594300477745,-3.292828405211587,6.527541059231108,4.6879893775250645
0.9380000000000007,0.015062370208140453,-3.302403868893073,6.532229048608634,4.687660380664867
0.9390000000000007,0.015102242680761033,-3.311978448593521,6.536916708989298,4.68733110598319
0.9400000000000007,0.015142211973773155,-3.3215521427208365,6.541604040095281,4.687001552940443
0.9410000000000007,0.015182278343284413,-3.331124949680924,6.546291041648222,4.686671720999235
0.9420000000000007,0.015222442046079136,-3.340696867877703,6.550977713369221,4.686341609624365
0.9430000000000007,0.0152627033396149,-3.3502678957131207,6.555664054978846,4.686011218282821
0.9440000000000007,0.015303062482036433,-3.3598380315871696,6.560350066197128,4.685680546443776
0.9450000000000007,0.01534351973216876,-3.3694072738979,6.565035746743572,4.685349593578585
0.9460000000000007,0.015384075349520675,-3.3789756210414366,6.56972109633715,4.685018359160779
0.9470000000000007,0.01542472959429068,-3.3885430714119913,6.574406114696311,4.684686842666062
0.9480000000000007,0.01546548272736539,-3.39810962340188,6.579090801538977,4.68435504357231
0.9490000000000007,0.015506335010329345,-3.4076752754015356,6.58377515658255,4.684022961359562
0.9500000000000007,0.015547286705454973,-3.4172400257995226,6.588459179543909,4.6836905955100185
0.9510000000000007,0.015588338075716891,-3.4268038729825525,6.593142870139419,4.683357945508039
0.9520000000000007,0.01562948938478974,-3.4363668153354974,6.5978262280849265,4.683025010840136
0.9530000000000007,0.01567074089704757,-3.4459288512414052,6.602509253095767,4.68269179099497
0.9540000000000007,0.015712092877571388,-3.4554899790815132,6.607191944886762,4.682358285463351
0.9550000000000007,0.015753545592150277,-3.465050197235263,6.611874303172225,4.682024493738228
0.9560000000000007,0.015795099307281728,-3.474609504080314,6.616556327665964,4.681690415314688
0.9570000000000007,0.015836754290176152,-3.484167897992558,6.621238018081279,4.681356049689951
0.9580000000000007,0.015878510808760182,-3.493725377346134,6.6259193741309685,4.681021396363367
0.9590000000000007,0.015920369131676885,-3.5032819405134408,6.630600395527332,4.6806864548364135
0.9600000000000007,0.01596232952828969,-3.512837585865152,6.635281081982169,4.680351224612686
0.9610000000000007,0.016004392268683568,-3.522392311770231,6.639961433206781,4.680015705197899
0.9620000000000007,0.016046557623672984,-3.5319461165959423,6.644641448911979,4.679679896099881
0.9630000000000007,0.016088825864793533,-3.5414989987078678,6.6493211288080785,4.679343796828567
0.9640000000000007,0.016131197264317183,-3.5510509564699193,6.654000472604907,4.679007406895999
0.9650000000000007,0.016173672095248233,-3.5606019882443527,6.658679480011803,4.678670725816319
0.9660000000000007,0.016216250631323308,-3.570152092391782,6.663358150737619,4.6783337531057665
0.9670000000000007,0.01625893314702001,-3.5797012672711923,6.668036484490725,4.6779964882826715
0.9680000000000007,0.016301719917558005,-3.5892495112399545,6.672714480979008,4.677658930867453
0.9690000000000007,0.016344611218898738,-3.5987968226538376,6.677392139909875,4.677321080382616
0.9700000000000008,0.01638760732774995,-3.608343199867023,6.682069460990258,4.676982936352742
0.9710000000000008,0.016430708521570365,-3.6178886412321174,6.68674644392661,4.67664449830449
0.9720000000000008,0.016473915078571297,-3.627433145100168,6.691423088424915,4.67630576576659
0.9730000000000008,0.016517227277714385,-3.6369767098206722,6.696099394190681,4.675966738269839
0.9740000000000008,0.01656064539872468,-3.6465193337415958,6.700775360928951,4.675627415347097
0.9750000000000008,0.016604169722080526,-3.6560610152093824,6.705450988344298,4.675287796533281
0.9760000000000008,0.016647800529029127,-3.6656017525689677,6.710126276140831,4.674947881365365
0.9770000000000008,0.01669153810158018,-3.6751415441637936,6.714801224022196,4.674607669382372
0.9780000000000008,0.016735382722514205,-3.68468038833582,6.719475831691578,4.674267160125369
0.9790000000000008,0.01677933467538097,-3.6942182834255397,6.724150098851704,4.6739263531374675
0.9800000000000008,0.01682339424450306,-3.703755227771989,6.728824025204841,4.673585247963813
0.9810000000000008,0.016867561714985182,-3.713291219712762,6.7334976104528055,4.673243844151585
0.9820000000000008,0.016911837372707846,-3.7228262575840243,6.738170854296957,4.672902141249992
0.9830000000000008,0.01695622150433311,-3.7323603397205245,6.742843756438207,4.672560138810265
0.9840000000000008,0.01700071439731301,-3.7418934644556074,6.747516316577017,4.6722178363856575
0.9850000000000008,0.01704531633988528,-3.7514256301212274,6.752188534413403,4.671875233531436
0.9860000000000008,0.01709002762107994,-3.7609568350479603,6.756860409646934,4.6715323298048785
0.9870000000000008,0.017134848530720774,-3.7704870775650163,6.761531941976739,4.67118912476527
0.9880000000000008,0.01717977935942758,-3.7800163560002535,6.766203131101504,4.670845617973898
0.9890000000000008,0.017224820398624704,-3.7895446686801892,6.770873976719478,4.670501808994046
0.9900000000000008,0.01726997194053428,-3.799072013930013,6.775544478528472,4.6701576973909935
0.9910000000000008,0.01731523427818821,-3.808598390073599,6.780214636225863,4.669813282732008
0.9920000000000008,0.017360607705426575,-3.81812379543352,6.784884449508595,4.669468564586342
0.9930000000000008,0.01740609251690372,-3.827648228331056,6.789553918073181,4.669123542525228
0.9940000000000008,0.01745168900808421,-3.8371716870862103,6.794223041615706,4.668778216121875
0.9950000000000008,0.017497397475254847,-3.8466941700177206,6.7988918198318276,4.668432584951462
0.9960000000000008,0.01754321821552285,-3.8562156754430705,6.803560252416779,4.668086648591136
0.9970000000000008,0.01758915152682055,-3.865736201678502,6.80822833906537,4.667740406620007
0.9980000000000008,0.017635197707904726,-3.875255747039028,6.81289607947199,4.6673938586191435
0.9990000000000008,0.0176813570583688,-3.884774309838445,6.817563473330609,4.6670470041715655
1.0000000000000007,0.01772762987863204,-3.8942918883893434,6.822230520334781,4.666699842862244
1.0010000000000006,0.017774016469958666,-3.903808481003121,6.826897220177643,4.6663523742780955
1.0020000000000004,0.017820517134445518,-3.9133240859899945,6.8315635725519215,4.666004598007975
1.0030000000000003,0.017867132175036844,-3.9228387016590105,6.836229577149929,4.665656513642674
1.0040000000000002,0.017913861895522094,-3.932352326318059,6.840895233663572,4.665308120774917
1.0050000000000001,0.017960706600542654,-3.9418649582738845,6.845560541784347,4.664959418999353
1.006,0.01800766659558874,-3.951376595832097,6.850225501203346,4.664610407912556
1.007,0.018054742187008473,-3.9608872372971855,6.854890111611259,4.664261087113016
1.0079999999999998,0.01810193368200732,-3.9703968809725265,6.859554372698372,4.663911456201138
